"ID","MOVIE_NAME","LANGUAGE","IMBD_RATING","YEAR_OF_RELEASE","MATURITY_RATING","MINUTES"
3546,"Jaguar (Telugu)","Telugu",5.4,2016,"13+",152
3547,"The Legend Of Bhagat Singh","Hindi",8.1,2002,"All",149
3549,"Chiara Ferragni Unposted","English",3.8,2019,"13+",88
3552,"Ashani Sanket","Bengali",8.1,1973,"All",97
3553,"American Citizen","English",6.1,1992,"18+",98
3554,"Chandanachi Choli Anga Anga Jali","Marathi",6.6,1974,"All",135
3556,"What Happened in Vegas","English",6.9,2020,"13+",52
3557,"Despicable Me 2","English",7.3,2013,"7+",98
3558,"Jab Pyaar Kisise Hota Hai","Hindi",5.8,1998,"All",149
3559,"Orphan","English",7,2009,"18+",122
3560,"Underworld Rise of the Lycans","Marathi",6.6,2009,"18+",92
3561,"Anna","English",6.6,2019,"16+",118
3562,"Deva","Marathi",6.3,2017,"All",113
3563,"Nonsense","Malayalam",7.1,2018,"All",147
3564,"The Captain","English",6.2,2019,"13+",106
3565,"Paddehuli","Kannada",5.8,2019,"13+",158
3566,"Vitthal Vitthal","Marathi",7.6,2003,"All",126
3568,"Ghar Parivar","Hindi",5.2,1991,"All",130
3570,"Bolo Raam","Hindi",5.1,2009,"NR",106
3571,"Blumhouse's Fantasy Island","Hindi",4.9,2020,"18+",109
3574,"Harry Potter and the Goblet of Fire","English",7.7,2005,"13+",157
3577,"Untamed Romania","English",8.5,2019,"13+",88
3579,"Shikari","Bengali",4.7,2016,"All",146
3580,"Chef","English",7.3,2014,"13+",110
3581,"Crazywater","English",8.3,2020,"13+",56
3582,"Adhurs","Telugu",6.7,2010,"13+",149
3583,"Godfather","Malayalam",9.2,1991,"NR",142
3584,"Aami Ashbo Phirey","Bengali",6.9,2019,"13+",120
3585,"Aliens in the Attic","English",5.4,2009,"13+",85
3586,"Amal","English",7.5,2008,"All",103
3588,"Tula Kalnnaar Nahi","Marathi",6.8,2017,"All",
3590,"Law Point","Malayalam",5.3,2014,"All",99
3591,"Bad Boys II","Hindi",6.6,2003,"13+",146
3592,"Safe House","English",6.7,2012,"18+",114
3593,"Mili","Hindi",7.5,1975,"All",115
3595,"Fukrey Returns","Hindi",6.5,2017,"13+",135
3596,"Apur Panchali","Bengali",8.2,2017,"13+",96
3597,"Qasam Se Qasam Se","Hindi",4,2012,"NR",145
3598,"Anchors Up","English",5,2017,"All",73
3599,"Narsimha","Hindi",5.5,1991,"13+",186
3601,"Pratikar","Bengali",5.1,2017,"13+",141
3602,"Bigil","Tamil",6.7,2019,"13+",177
3603,"Arohan","Bengali",7.5,1982,"All",139
3604,"Nadhoo Khan","Punjabi",4.3,2019,"All",136
3605,"Oldboy","English",5.7,2013,"18+",98
3606,"Hosa Jeevana","Kannada",7.2,1990,"NR",145
3607,"Joshilaay","Hindi",5.7,2009,"13+",107
3608,"Pappayude Swantham Appoos","Malayalam",7.9,1992,"NR",141
3610,"Chor Chor Super Chor","Hindi",6.6,2013,"NR",98
3611,"Dinoshark","Hindi",3.1,2010,"16+",86
3612,"Men in Black 3","English",6.8,2012,"13+",105
3613,"Four Two Ka One","Hindi",4.8,2013,"NR",112
3621,"300: Rise of an Empire","Telugu",6.2,2014,"18+",102
3623,"Nebraska","English",7.7,2013,"18+",110
3625,"Dosar","Bengali",7.4,2017,"13+",123
3626,"Adrift","Hindi",6.6,2018,"16+",92
3627,"Resurrecting The Champ","English",6.7,2007,"18+",107
3628,"Narbachi Wadi","Marathi",7.6,2013,"13+",118
3629,"Downhill Willie","English",4.9,1997,"16+",89
3630,"Vajra Kavachadhara Govinda","Telugu",5.8,2019,"13+",140
3632,"Nikaah","Hindi",6.7,1982,"All",141
3634,"Pudumai Pithan","Tamil",6.7,1957,"NR",175
5376,"Awaaz","Hindi",6.2,1984,"13+",150
5377,"Katha Sangama","Kannada",7.5,2019,"13+",154
5378,"Raja Vaaru Raani Gaaru","Telugu",7.5,2019,"13+",130
5379,"Action (Telugu)","Telugu",5.1,2019,"13+",155
5380,"Maine Pyar Kiya","Hindi",7.3,1989,"NR",184
5382,"Mukhtiar Chadha","Punjabi",4,2015,"NR",114
5383,"The Bourne Supremacy","Hindi",7.7,2004,"All",108
5384,"Hotel Coolgardie","English",6.9,2020,"13+",57
5385,"Orange","Kannada",5.4,2018,"13+",137
5387,"Nenu Naa Rakshasi","Telugu",5,2011,"13+",139
5388,"Boss - I love you","Telugu",4.3,2006,"All",154
5389,"Chemical Hearts","English",6.2,2020,"16+",93
5391,"Sherlock Holmes: A Game Of Shadows","English",7.5,2011,"13+",128
5392,"Nadodi Mannan","Tamil",7.8,1999,"NR",149
5394,"Logan Lucky","English",7,2017,"16+",118
5395,"Hemanter Pakhi","Bengali",6.7,2001,"All",117
5396,"Durgamati - The Myth","Hindi",3.8,2020,"16+",155
5397,"Slam Dunk Ernest","English",4.7,1995,"13+",92
5400,"Mantra","English",5.3,2017,"18+",90
5401,"Bodyguard","Hindi",4.6,2011,"13+",125
5403,"Underworld Rise of the Lycans","English",6.6,2009,"18+",92
5404,"Maa Abbayi","Telugu",4.2,2017,"13+",139
5405,"Mazha Peyyunnu Maddalam Kottunnu","Malayalam",7.3,1986,"NR",130
5406,"Fantastic Mr. Fox","English",7.9,2009,"13+",86
5407,"Aadai","Tamil",6.3,2019,"18+",131
5408,"Mrs. Dalloway","English",6.6,1997,"16+",97
5409,"Transformers","English",7,2007,"13+",143
5410,"Parasite","Hindi",8.6,2019,"18+",131
5411,"Battle Drone","Telugu",5.2,2018,"16+",89
5412,"Krantikaal","Bengali",6.5,2019,"13+",104
5413,"Doosara Aadmi","Hindi",7.1,1977,"7+",143
5414,"Pure Punjabi","Punjabi",6.4,2012,"13+",136
5415,"Aavishkar","Hindi",7,1974,"All",101
5416,"The Caravan Film","English",9.4,2019,"13+",105
5418,"Munna Mange Memsaab","Hindi",3.2,2014,"NR",127
5420,"Road To Sangam","Hindi",7.4,2010,"All",137
5421,"Wass...up! Zindagi","Gujarati",7.8,2017,"NR",140
5422,"Contract To Kill","Hindi",3.4,2016,"13+",88
5423,"Family Business","English",7.4,1989,"18+",113
5424,"Battleship","Hindi",5.8,2012,"13+",131
5425,"Guess Who","English",5.9,2005,"16+",105
5426,"Red Light Green Light","English",7,2019,"13+",52
5427,"John Wick: Chapter 2","Telugu",7.5,2017,"18+",122
5428,"Samadhan","Bengali",7.3,2018,"13+",123
5429,"Chinna Vadhiyar","Tamil",5.8,1995,"All",135
5431,"Shanti Nilayam","Tamil",6.9,1972,"NR",144
5432,"Gowri Ganesha","Kannada",8.2,1991,"NR",138
5433,"Donga Kollu","Telugu",6.5,1988,"NR",98
5435,"Law (Telugu )","Telugu",5,2018,"16+",129
5437,"Tu Tithe Asave","Marathi",5,2018,"13+",128
5438,"Hadh Kar Di Aapne","Hindi",5.3,2000,"All",134
5439,"Where is the Venkatalakshmi","Telugu",4.5,2019,"13+",136
5440,"Kuththu","Tamil",5.3,2004,"13+",153
5441,"Seethakoka Chiluka","Telugu",7.7,2006,"NR",137
5442,"Vacancy","English",6.2,2007,"18+",85
5445,"Be-Imaan","Hindi",6.9,1972,"NR",133
5446,"The Smurfs 2","English",5.3,2013,"7+",104
5447,"Chantabbai","Telugu",8.2,1986,"All",133
5448,"Hum Pyar Tumhi Se Kar Baithe","Hindi",5.8,2002,"All",137
5449,"Puthooramputhri Unniyarcha","Malayalam",3.2,2002,"NR",115
5450,"Sita","Telugu",4.9,2019,"13+",157
5451,"Shri Kanakamalaxmi Recording Dance Troupe","Telugu",7.6,1988,"NR",127
5452,"Nainamma","Telugu",5.2,2003,"NR",109
5453,"Fight to the Finish","Hindi",3.5,2016,"13+",90
5454,"Falaknuma Das","Telugu",6.4,2019,"18+",144
5455,"The Autobiography of Miss Jane Pittman","English",8,1974,"13+",109
5456,"Aamdani Atthanni Kharcha Rupaiya","Hindi",4.7,2001,"All",160
5457,"Sweetiee weds NRI","Hindi",3.4,2017,"16+",116
5461,"The Legend of Tarzan","Telugu",6.2,2016,"13+",109
5462,"Baishey Shravana","Bengali",7.8,2017,"13+",81
5463,"Namadhu","Tamil",7.7,2016,"All",137
5465,"Facing the Fat","English",5.4,2010,"13+",88
5466,"Fever","Hindi",4.7,2016,"18+",125
5468,"Iski Topi Uske Sarr","Hindi",4.5,1998,"13+",129
5469,"Bruhaspathi","Kannada",5,2018,"All",145
5470,"Bad Boys II","English",6.6,2003,"13+",146
5471,"Darbar (Malayalam)","Malayalam",6.1,2020,"13+",158
5472,"Chutney","Hindi",7.8,2016,"18+",16
5473,"Mechanic Ressurection","Telugu",5.7,2016,"16+",94
5474,"Mad Max: Fury Road","Telugu",8.1,2015,"18+",120
5475,"Swayamkrushi","Telugu",8.3,1987,"NR",157
5477,"Chal Mere Bhai","Hindi",4.7,2000,"All",132
5478,"Operation Red Sea","English",6.7,2018,"18+",131
5479,"Paatti Sollai Thattathe","Tamil",6.5,1988,"All",150
5480,"Benche Thakar Gaan","Bengali",6.4,2016,"All",122
5481,"Bachna Ae Haseeno","Hindi",6.1,2008,"13+",152
5483,"Nombarathi Poovu","Malayalam",7.7,1987,"All",140
5484,"Betaab","Hindi",6.6,1983,"13+",154
5485,"Loving Vincent","English",7.8,2017,"13+",90
5486,"Naiyya","Hindi",6.8,1979,"NR",116
5489,"Sylvie's Love","English",6.7,2020,"16+",116
5490,"Bloodshot","English",5.7,2020,"13+",109
5493,"Agnee","Hindi",6.7,1988,"NR",153
5495,"Winner","Telugu",4.6,2017,"13+",149
5496,"Chhota Bheem Aur Hanuman","Hindi",6.9,2012,"All",67
5497,"The Lost City of Z","Tamil",6.6,2017,"13+",140
5498,"Bal Ganesh","Hindi",6.9,2007,"All",102
5500,"Valerian and the City of a Thousand Planets","Hindi",6.5,2017,"16+",136
5502,"Pet Sematary (2019)","English",5.7,2019,"18+",100
5504,"Richard Jewell","English",7.5,2019,"18+",130
5505,"Swallows & Amazons","English",6.1,2017,"7+",97
5507,"Ab Tak Chhappan 2","Hindi",5.8,2015,"13+",101
5508,"Chousar Firangi","Hindi",6.7,2019,"13+",95
5510,"The Clapper","English",5.1,2018,"18+",90
5511,"Ratham","Telugu",5.8,2018,"13+",132
5512,"Banjaran","Hindi",5.7,1991,"All",145
5514,"Dashing Detective","Hindi",7.5,2018,"13+",144
5515,"Pata Nahi Par Bolna Hai","Hindi",6.6,2019,"13+",52
5516,"Karthik Calling Karthik","Hindi",7.1,2010,"13+",134
5517,"Underworld Rise of the Lycans","Hindi",6.6,2009,"18+",92
5518,"Born To Race : Fast Track","English",5.3,2014,"16+",97
5519,"Gorintaku","Telugu",5.1,2008,"All",151
5520,"Hoyto Manush Noy","Bengali",5.4,2018,"NR",92
5521,"A Kind of Murder","English",5.3,2016,"18+",95
5522,"First Love Letter","Hindi",4.9,1991,"All",163
5523,"Hell River","English",5.5,1978,"16+",102
5524,"Mohabbat","Hindi",6,1997,"All",151
5525,"Ghawre Bairey Aaj","Bengali",6.3,2020,"13+",134
5527,"Shark Divers","English",7.9,2019,"13+",91
5528,"300","Telugu",7.6,2007,"18+",116
5531,"Stolen","Marathi",5.5,2014,"18+",91
5532,"Khoj","Bengali",6.8,2017,"13+",115
5534,"Swartho","Bengali",7.5,2017,"13+",137
5535,"Bobbyr Bondhura","Bengali",7.1,2019,"13+",105
5536,"Sui Dhaaga - Made In India","Hindi",6.8,2018,"7+",122
5537,"Gandhinagara","Kannada",8.1,1968,"NR",164
5539,"Jumbo 2","Hindi",6.7,2011,"All",89
5541,"Contessa","Malayalam",5.6,2018,"All",118
5542,"Indian","Malayalam",8.1,1996,"NR",176
5545,"Sesh Anka","Bengali",8.2,1985,"NR",125
5546,"Gammat Jammat","Marathi",7.6,1987,"All",149
5549,"Wardat","Hindi",6.7,1981,"NR",133
5550,"She's Out of My League","English",6.4,2010,"13+",104
5551,"Pawn Sacrifice","English",7,2015,"13+",110
5553,"Safe","Malayalam",7.4,2019,"All",129
5554,"Majili","Telugu",7.2,2019,"13+",151
5556,"PADIKKADHAVAN","Tamil",7.2,1985,"All",137
5557,"Kumbalangi Nights","Malayalam",8.6,2019,"All",133
5560,"Amit Sahni Ki List","Hindi",5.5,2014,"13+",99
5561,"Govindudu Andarivadele","Telugu",5.6,2014,"13+",148
5562,"Swapnajaal","Bengali",7.9,2020,"13+",140
5564,"Shob Charitro Kalponik","Bengali",6.8,2009,"All",97
5565,"Youth","Tamil",5.6,2002,"All",169
5566,"2 Premi Premache","Marathi",4,2015,"13+",95
5568,"American Reunion ('12)","Hindi",6.7,2012,"18+",112
5569,"Immanuel","Malayalam",6.8,2013,"All",139
5570,"Maya Mamata","Bengali",6.7,1993,"NR",132
5571,"Dehraadun Diary","Hindi",5.8,2013,"13+",103
5572,"One Way Ticket","Malayalam",3.6,2008,"All",122
5573,"Kirpaan  The Sword Of Honour","Punjabi",6,2014,"All",131
5574,"I.M.A. Gujju","Gujarati",6.1,2018,"13+",132
5575,"Vicky Dada","Hindi",7.3,1989,"18+",122
5576,"Nikka Zaildar","Punjabi",7.5,2016,"All",133
5577,"WRECKER (Driver from Hell)","Telugu",3.4,2017,"16+",73
5578,"Achanak","Hindi",6.8,1973,"All",90
5581,"Nanna Nenu Naa Boyfriends","Telugu",4.7,2016,"13+",132
5582,"Between Worlds","English",4.1,2018,"18+",86
5583,"Art History","English",4.9,2011,"NR",74
5584,"Kaali","Bengali",8.9,2018,"13+",25
5585,"Superman Returns","English",6,2006,"All",154
5588,"The Lady Forgets","English",5.5,1989,"16+",93
5589,"Undertrial","Hindi",6.7,2007,"13+",140
5590,"Nutcracker, The","English",5.9,1993,"All",92
5591,"O Kadhal Kanmani","Tamil",7.4,2015,"13+",133
5592,"Yeh To Kamaal Ho Gaya","Hindi",6.6,1982,"NR",136
5593,"Jurassic Attack aka Rise of the Dinosaurs","Tamil",2.3,2016,"16+",83
5594,"Manithan","Tamil",6.5,1987,"All",139
5595,"Main Tulsi Tere Aangan Ki","Hindi",6.7,1978,"All",147
5596,"Just My Luck","English",5.4,2006,"All",102
5598,"Fantastic Beasts and Where to Find Them","Tamil",7.3,2016,"13+",132
5599,"Killing Them Softly","English",6.2,2012,"18+",93
5601,"Aate Di Chidi","Punjabi",4.8,2018,"All",140
5602,"Pratipaksha","Bengali",6.9,1988,"NR",108
5603,"Prehistoric Cabaret","English",5.7,2013,"NR",10
5605,"Crawl","English",6.1,2019,"18+",87
5606,"Namte Namte","Bengali",6.5,2020,"13+",115
5608,"Kollek","English",5.9,1995,"18+",55
5611,"The Dark Knight Rises","Hindi",8.4,2012,"13+",164
5612,"Anuraag","Hindi",6.8,1972,"All",125
5613,"Photograph","Hindi",6.8,2019,"13+",108
5615,"Harry Potter and the Order of the Phoenix","English",7.5,2007,"13+",138
5616,"Ninnishtam Ennishtam","Malayalam",6.5,1986,"NR",125
5618,"Brothers","Hindi",6.5,2015,"13+",155
5619,"PIRANHA 3DD","Tamil",3.7,2012,"18+",79
5621,"The Adventures of Tintin","Tamil",7.3,2011,"7+",106
5622,"Amrutham Chandamama Lo","Telugu",7,2014,"All",139
5623,"Passenger","Malayalam",7.5,2009,"All",117
5625,"The Raid: Redemption","English",7.6,2012,"18+",97
5626,"Norm Of The North","Telugu",3.4,2016,"7+",86
5627,"Bus Stop","Marathi",4.8,2017,"13+",130
5628,"I, Me aur Main","Hindi",4.6,2013,"13+",98
5629,"Legend","English",6.5,1985,"13+",93
5630,"Aerial New Zealand","English",8,2017,"NR",44
5631,"Dekha","Bengali",7.3,2000,"All",123
5632,"Gentleman","Telugu",7.1,1993,"NR",151
5633,"Bagavathi","Tamil",5,2002,"18+",164
5635,"Dil Kya Kare","Hindi",5.1,1999,"13+",153
5636,"Carl's Car Wash 2","English",5.9,2019,"All",84
5637,"Ye Mantram Vesave","Tamil",3.9,2018,"All",122
5638,"Hullor","Bengali",3.8,2020,"All",125
5640,"Thayai Katha Thanayan","Tamil",6.9,1962,"NR",143
5641,"Daddy's Home","English",6.2,2015,"13+",96
5643,"Spandan What Is Relationship","Marathi",6.2,2017,"13+",141
5647,"Hostile Border","English",5.5,2016,"18+",83
5649,"Sathi","Bengali",7.2,2017,"13+",149
5651,"Best Actor","Malayalam",7,2010,"NR",134
5652,"Chota Sipahi","Hindi",7.8,2004,"All",82
5653,"Mithun","Marathi",6.4,2018,"NR",133
5655,"Trikal (Past, Present, Future)","Hindi",7,1985,"All",134
5658,"Seethakaththi","Telugu",7,2018,"All",171
5659,"Mission: Impossible Ghost Protocol","Tamil",7.4,2011,"13+",132
5660,"Three Cheers for the Whale","English",7,1972,"NR",17
5661,"Pooja","Kannada",5.1,1995,"NR",124
5662,"Hawaa","Telugu",7,2019,"13+",103
5664,"Golmaal Govindam","Telugu",7.3,1992,"All",122
5666,"Monte Carlo","English",5.8,2011,"7+",108
5668,"Sorgam","Tamil",6.4,1970,"All",160
5670,"The Killing of A Sacred Deer","English",7,2017,"18+",121
5671,"Ernest in the Army","English",4.7,1998,"13+",85
5672,"SkyBound","Gujarati",4.7,2017,"16+",81
5673,"Anokha Aspatal","Hindi",6.8,1989,"All",91
5675,"Mirchi","Telugu",7.2,2013,"18+",160
5677,"Charmurti","Bengali",7.1,2017,"13+",118
5678,"Bisorjon","Bengali",7.8,2018,"13+",137
5680,"Paheli - Satyajeet","Hindi",7.6,1977,"All",131
5681,"Witness","Tamil",7.4,1995,"NR",108
5682,"Jaan To Pyara","Punjabi",3.5,2020,"13+",135
5684,"Devi","Bengali",4.9,2017,"18+",110
5685,"Ra.One","Hindi",4.7,2011,"NR",155
5687,"Kadaisi Bench Karthi (Tamil)","Tamil",4,2017,"18+",119
5688,"Mama","English",6.2,2013,"18+",99
5689,"Mangal Pandey","Hindi",6.6,2005,"All",145
5690,"20,000 Leagues Under the Sea","English",5.8,2012,"7+",73
5691,"Unda","Malayalam",7.9,2019,"All",128
5694,"Yaari Dosti","Marathi",6.2,2016,"13+",127
5696,"Bhatukali","Marathi",7.4,2014,"All",108
5697,"Irada","Hindi",6.3,2017,"13+",103
5698,"XXX: State of the Union","English",4.5,2005,"16+",100
5700,"Taqdeerwala","Hindi",6.6,1995,"All",161
5701,"Ek Je Chhilo Desh","Bengali",8,1976,"All",109
5703,"Jurassic Park","English",8.1,1993,"13+",126
5704,"Crank: High Voltage aka Crank 2","Hindi",6.2,2009,"18+",91
5705,"Tora Tora","Kannada",7.4,2017,"All",118
5706,"Pinkfong and Baby Shark's Space Adventure","English",4.8,2019,"All",65
5707,"Fakta Ladh Mhana","Marathi",6.4,2011,"13+",150
5709,"The Mechanic","English",6.6,2011,"18+",88
5711,"Goon","English",6.8,2011,"18+",87
5712,"Judgement","Marathi",5.8,2019,"13+",129
5713,"Raat Gayi, Baat Gayi?","Hindi",6.3,2009,"18+",103
5716,"1920 London","Hindi",4.1,2016,"18+",105
5718,"Janaki Nayakan","Malayalam",4.9,2020,"13+",154
5719,"Dilwaala","Hindi",3.8,1986,"13+",161
5720,"Naani","Kannada",5.1,2016,"18+",136
5722,"22 Female Kottayam","Malayalam",7.4,2012,"13+",123
5723,"Sasirekha Parinayam","Telugu",5.3,2009,"All",162
5724,"Adrushtavantha","Kannada",5.9,1982,"NR",156
5725,"Kickboxer Vengeance","English",4.9,2016,"18+",90
5726,"The Taking of Tiger Mountain","Hindi",6.4,2014,"18+",137
5727,"Blue Whale","Bengali",6.1,2018,"13+",13
5728,"Porinju Mariam Jose","Malayalam",6.9,2019,"13+",148
5729,"Alidu Ulidavaru","Kannada",6.5,2019,"13+",119
5731,"Thaniyavarthanam","Malayalam",8.7,1987,"NR",119
5732,"Chhota Chetan","Hindi",5.7,1998,"All",103
5733,"Champion Thomas","Malayalam",5.6,1990,"NR",107
5735,"Appunni","Malayalam",7,1984,"NR",116
5736,"Prem Qaidi","Hindi",2.2,1991,"All",156
5737,"Su Su Sudhi Vathmeekam","Malayalam",7.7,2015,"All",126
5738,"Down a Dark Hall","English",5.1,2018,"13+",96
5739,"The Forbidden Kingdom","Telugu",6.6,2008,"13+",100
5740,"Bornoporichoy","Bengali",5.3,2019,"13+",102
5741,"Ayogya (Malayalam)","Malayalam",6.1,2019,"13+",148
5742,"Anaganaga Oka Roju","Telugu",7.1,1997,"NR",116
5744,"Ab Bas","Hindi",3.4,2004,"18+",138
5745,"Jamba Lakidi Pamba","Telugu",6.5,2018,"13+",136
5746,"Once Upon a Time in Venice","English",5.3,2017,"18+",94
5747,"Shakuntala Devi","Hindi",6.1,2020,"13+",127
5748,"Bad Boys for Life","Telugu",6.6,2020,"18+",123
5750,"The Bumble Nums - Season 1","English",6.9,2017,"All",57
5753,"Ted","Hindi",6.9,2012,"18+",105
5757,"Pandavas - The Five Warriors","Hindi",4.4,2000,"All",85
5758,"The Warrior's Way","Hindi",6.3,2010,"18+",96
5760,"Kunjattakilikal","Malayalam",6.9,1986,"NR",120
5761,"Jawaani Jaaneman","Hindi",6.6,2020,"13+",116
5762,"Jaya Janaki Nayaka","Telugu",5.2,2017,"13+",145
5764,"Yeh Jawaani Hai Deewani","Hindi",7.1,2013,"13+",160
5765,"Posto","Bengali",7.5,2017,"13+",145
5767,"World War Z","Tamil",7,2013,"13+",116
5769,"Oka Laila Kosam","Telugu",6,2014,"13+",145
5772,"Distant Justice","English",4.9,1992,"18+",95
5773,"Chiriakhana","Bengali",7.3,2017,"13+",121
5775,"Chashme Buddoor","Hindi",8,1981,"All",133
5776,"The Ninth Gate","English",6.7,1999,"18+",133
5777,"Stay","English",6.8,2005,"18+",98
5779,"Bachchan","Bengali",5.4,2014,"13+",141
5780,"Anutap","Bengali",6.6,1992,"NR",146
5781,"Rudhra","Tamil",5.9,1991,"NR",124
5782,"Fidaa (Hindi)","Hindi",7.5,2018,"All",122
5784,"Mad Max: Fury Road","English",8.1,2015,"18+",120
5785,"My Bloody Valentine","English",5.4,2009,"18+",101
5787,"Killer","Telugu",7.8,1992,"All",157
5789,"How to Train Your Dragon 2","English",7.8,2014,"All",101
5790,"Simran","Hindi",5.1,2017,"13+",124
5791,"Justice League","English",6.3,2017,"13+",119
5792,"The Lost City of Z","Telugu",6.6,2017,"13+",140
5793,"Roja","Tamil",8.2,1992,"All",139
5794,"The Wretched","English",5.8,2020,"18+",95
5795,"Petromax","Telugu",5.4,2019,"13+",125
5796,"Mandi","Hindi",7.6,1983,"18+",155
5797,"En Kadhali Scene Podura","Tamil",2.6,2019,"All",114
5798,"Chitrangada - The Crowning Wish","Bengali",6.3,2017,"13+",130
5799,"War (Tamil)","Tamil",6.5,2019,"13+",151
5800,"The Wave","English",6.7,2015,"18+",105
5802,"Okka Ammayi Thappa","Telugu",5.8,2016,"All",132
5803,"The Expendables","Telugu",6.5,2010,"18+",99
5805,"Gosht Lagna Nantarchi","Marathi",5.8,2009,"All",114
5806,"Zulfiqar","Bengali",5.7,2017,"13+",137
5807,"Pushing Tin","English",6,1999,"18+",123
5809,"Talaash","Hindi",7.2,2012,"13+",140
5810,"The Hangover - Part III","English",5.8,2013,"18+",100
5811,"Muklawa","Punjabi",6,2019,"13+",111
5812,"Saatchya Aat Gharat","Marathi",7.1,2004,"13+",145
5813,"Dasara Bullodu","Telugu",7.5,1971,"All",160
5815,"Nenjamundu Nermaiyundu Odu Raja","Tamil",6,2019,"All",117
5816,"Jhoom Barabar Jhoom","Hindi",3.7,2007,"13+",131
5817,"Arjun Reddy","Telugu",8.1,2017,"13+",182
5819,"Sicario","English",7.6,2015,"18+",116
5820,"Won't Back Down","English",6.5,2012,"13+",120
5823,"Phir Hera Pheri","Hindi",6.9,2006,"All",150
5825,"Ghar Ek Mandir","Hindi",5.3,1984,"NR",155
5826,"Devadoothan","Malayalam",7.5,2000,"13+",166
5828,"Hellboy II: The Golden Army","English",7,2008,"16+",119
5829,"Ugly Aur Pagli","Hindi",3.7,2008,"13+",114
5830,"Vaah! Life Ho Toh Aisi!","Hindi",4.5,2005,"All",136
5832,"Lekhayude Maranam Oru Flashback","Malayalam",7.5,1983,"NR",120
5833,"Krishnakanter Will","Bengali",7.6,2020,"13+",137
5834,"Dabangg 3 (Tamil)","Tamil",3.2,2019,"16+",148
5835,"Vettaikkaran","Tamil",4.8,1964,"NR",157
5837,"Ithaca","English",5.5,2016,"13+",89
5838,"Sharafat Gayi Tel Lene","Hindi",4.9,2015,"13+",102
5839,"IT","English",7.3,2017,"18+",134
5840,"Gentleman","Tamil",7.9,1993,"All",160
5843,"Thiri","Tamil",5.3,2017,"All",130
5844,"Vietnam_Colony","Malayalam",7.8,1992,"All",146
5845,"Aai No.1","Marathi",7.3,2007,"All",150
5847,"Rachayitha","Telugu",7.2,2018,"18+",128
5848,"Guru Sishyaru","Kannada",2.7,1981,"NR",148
5850,"Je Jon Thake Majhkhane","Bengali",5.6,2006,"NR",124
5851,"Nishi Trishna","Bengali",5.9,1989,"NR",102
5853,"One Night Stand","Tamil",3.1,2016,"18+",97
5854,"Uyarndha Ullam","Tamil",7.3,1985,"All",144
5855,"Pachani Kapuram","Telugu",5.8,1985,"NR",137
5858,"Ennodu Vilayadu","Tamil",5.6,2017,"All",110
5860,"K.G.F: Chapter 1 (Telugu)","Telugu",8.2,2018,"13+",154
5861,"Drag Me To Hell","English",6.5,2009,"18+",98
5862,"Aliens vs Avatars","Telugu",1.5,2011,"NR",78
5863,"Nagar Darpane","Bengali",7.5,1975,"NR",114
5864,"Baghban","Hindi",7.4,2003,"All",167
5865,"It Had to Be You","English",5.5,2016,"18+",80
5866,"Sri Bharatha Baahubali","Kannada",8.5,2020,"13+",161
5867,"Satru Mitra","Bengali",6.7,1992,"NR",155
5868,"Almost Sunrise","English",7.7,2019,"13+",92
